ORIGINAL IS,ORIGINAL IV,MASKED filename,MASKED IS,MASKED IV,IMPUTED filename,IMPUTED IS,IMPUTED IV
0.13,1.6,nparactformat_1001973_90001_3_0.cwa.RData.Saturday.14-16.MASKED.csv,0.13,1.6,nparactformat_1001973_90001_3_0.cwa.RData.Saturday.14-16.IMPUTED.csv,0.13,1.6
0.13,1.6,nparactformat_1001973_90001_3_0.cwa.RData.Saturday.14-18.MASKED.csv,0.13,1.6,nparactformat_1001973_90001_3_0.cwa.RData.Saturday.14-18.IMPUTED.csv,0.13,1.6
0.13,1.6,nparactformat_1001973_90001_3_0.cwa.RData.Saturday.16-18.MASKED.csv,0.13,1.6,nparactformat_1001973_90001_3_0.cwa.RData.Saturday.16-18.IMPUTED.csv,0.13,1.6
0.13,1.6,nparactformat_1001973_90001_3_0.cwa.RData.Saturday.16-22.MASKED.csv,0.12,1.61,nparactformat_1001973_90001_3_0.cwa.RData.Saturday.16-22.IMPUTED.csv,0.12,1.61
0.13,1.6,nparactformat_1001973_90001_3_0.cwa.RData.Saturday.18-20.MASKED.csv,0.13,1.61,nparactformat_1001973_90001_3_0.cwa.RData.Saturday.18-20.IMPUTED.csv,0.13,1.6
0.13,1.6,nparactformat_1001973_90001_3_0.cwa.RData.Saturday.18-22.MASKED.csv,0.13,1.61,nparactformat_1001973_90001_3_0.cwa.RData.Saturday.18-22.IMPUTED.csv,0.13,1.6
0.13,1.6,nparactformat_1001973_90001_3_0.cwa.RData.Saturday.22-10.MASKED.csv,0.15,1.6,nparactformat_1001973_90001_3_0.cwa.RData.Saturday.22-10.IMPUTED.csv,0.14,1.47
0.13,1.6,nparactformat_1001973_90001_3_0.cwa.RData.Wednesday.10-12.MASKED.csv,0.13,1.6,nparactformat_1001973_90001_3_0.cwa.RData.Wednesday.10-12.IMPUTED.csv,0.14,1.6
0.13,1.6,nparactformat_1001973_90001_3_0.cwa.RData.Wednesday.10-14.MASKED.csv,0.14,1.61,nparactformat_1001973_90001_3_0.cwa.RData.Wednesday.10-14.IMPUTED.csv,0.15,1.61
0.13,1.6,nparactformat_1001973_90001_3_0.cwa.RData.Wednesday.10-16.MASKED.csv,0.14,1.61,nparactformat_1001973_90001_3_0.cwa.RData.Wednesday.10-16.IMPUTED.csv,0.16,1.6
0.13,1.6,nparactformat_1001973_90001_3_0.cwa.RData.Wednesday.10-34.MASKED.csv,0.17,1.73,nparactformat_1001973_90001_3_0.cwa.RData.Wednesday.10-34.IMPUTED.csv,0.17,1.71
0.13,1.6,nparactformat_1001973_90001_3_0.cwa.RData.Wednesday.12-14.MASKED.csv,0.14,1.61,nparactformat_1001973_90001_3_0.cwa.RData.Wednesday.12-14.IMPUTED.csv,0.13,1.6
0.13,1.6,nparactformat_1001973_90001_3_0.cwa.RData.Wednesday.14-16.MASKED.csv,0.13,1.6,nparactformat_1001973_90001_3_0.cwa.RData.Wednesday.14-16.IMPUTED.csv,0.12,1.53
0.13,1.6,nparactformat_1001973_90001_3_0.cwa.RData.Wednesday.14-18.MASKED.csv,0.13,1.62,nparactformat_1001973_90001_3_0.cwa.RData.Wednesday.14-18.IMPUTED.csv,0.11,1.44
0.13,1.6,nparactformat_1001973_90001_3_0.cwa.RData.Wednesday.16-18.MASKED.csv,0.13,1.62,nparactformat_1001973_90001_3_0.cwa.RData.Wednesday.16-18.IMPUTED.csv,0.13,1.61
0.13,1.6,nparactformat_1001973_90001_3_0.cwa.RData.Wednesday.16-22.MASKED.csv,0.13,1.69,nparactformat_1001973_90001_3_0.cwa.RData.Wednesday.16-22.IMPUTED.csv,0.13,1.66
0.13,1.6,nparactformat_1001973_90001_3_0.cwa.RData.Wednesday.18-20.MASKED.csv,0.13,1.65,nparactformat_1001973_90001_3_0.cwa.RData.Wednesday.18-20.IMPUTED.csv,0.13,1.6
0.13,1.6,nparactformat_1001973_90001_3_0.cwa.RData.Wednesday.18-22.MASKED.csv,0.13,1.69,nparactformat_1001973_90001_3_0.cwa.RData.Wednesday.18-22.IMPUTED.csv,0.13,1.59
0.13,1.6,nparactformat_1001973_90001_3_0.cwa.RData.Wednesday.22-10.MASKED.csv,0.17,1.62,nparactformat_1001973_90001_3_0.cwa.RData.Wednesday.22-10.IMPUTED.csv,0.14,1.31
0.35,0.96,nparactformat_1002039_90001_0_0.cwa.RData.Saturday.10-12.MASKED.csv,0.36,0.96,nparactformat_1002039_90001_0_0.cwa.RData.Saturday.10-12.IMPUTED.csv,0.34,0.99
0.35,0.96,nparactformat_1002039_90001_0_0.cwa.RData.Saturday.10-14.MASKED.csv,0.36,0.95,nparactformat_1002039_90001_0_0.cwa.RData.Saturday.10-14.IMPUTED.csv,0.33,0.99
0.35,0.96,nparactformat_1002039_90001_0_0.cwa.RData.Saturday.10-16.MASKED.csv,0.36,0.94,nparactformat_1002039_90001_0_0.cwa.RData.Saturday.10-16.IMPUTED.csv,0.32,1
0.35,0.96,nparactformat_1002039_90001_0_0.cwa.RData.Saturday.10-34.MASKED.csv,0.3,0.65,nparactformat_1002039_90001_0_0.cwa.RData.Saturday.10-34.IMPUTED.csv,0.36,0.83
0.35,0.96,nparactformat_1002039_90001_0_0.cwa.RData.Saturday.12-14.MASKED.csv,0.36,0.95,nparactformat_1002039_90001_0_0.cwa.RData.Saturday.12-14.IMPUTED.csv,0.36,0.96
0.35,0.96,nparactformat_1002039_90001_0_0.cwa.RData.Saturday.14-16.MASKED.csv,0.36,0.95,nparactformat_1002039_90001_0_0.cwa.RData.Saturday.14-16.IMPUTED.csv,0.33,0.98
0.35,0.96,nparactformat_1002039_90001_0_0.cwa.RData.Saturday.14-18.MASKED.csv,0.35,0.94,nparactformat_1002039_90001_0_0.cwa.RData.Saturday.14-18.IMPUTED.csv,0.33,0.99
0.35,0.96,nparactformat_1002039_90001_0_0.cwa.RData.Saturday.16-18.MASKED.csv,0.35,0.94,nparactformat_1002039_90001_0_0.cwa.RData.Saturday.16-18.IMPUTED.csv,0.35,0.98
0.35,0.96,nparactformat_1002039_90001_0_0.cwa.RData.Saturday.16-22.MASKED.csv,0.34,0.93,nparactformat_1002039_90001_0_0.cwa.RData.Saturday.16-22.IMPUTED.csv,0.39,0.99
0.35,0.96,nparactformat_1002039_90001_0_0.cwa.RData.Saturday.18-20.MASKED.csv,0.35,0.96,nparactformat_1002039_90001_0_0.cwa.RData.Saturday.18-20.IMPUTED.csv,0.37,0.98
0.35,0.96,nparactformat_1002039_90001_0_0.cwa.RData.Saturday.18-22.MASKED.csv,0.35,0.95,nparactformat_1002039_90001_0_0.cwa.RData.Saturday.18-22.IMPUTED.csv,0.39,0.98
0.35,0.96,nparactformat_1002039_90001_0_0.cwa.RData.Saturday.22-10.MASKED.csv,0.3,0.69,nparactformat_1002039_90001_0_0.cwa.RData.Saturday.22-10.IMPUTED.csv,0.38,0.78
0.35,0.96,nparactformat_1002039_90001_0_0.cwa.RData.Wednesday.10-12.MASKED.csv,0.35,0.95,nparactformat_1002039_90001_0_0.cwa.RData.Wednesday.10-12.IMPUTED.ZERODIVBLANK.csv,,
0.35,0.96,nparactformat_1002039_90001_0_0.cwa.RData.Wednesday.10-14.MASKED.csv,0.35,0.95,nparactformat_1002039_90001_0_0.cwa.RData.Wednesday.10-14.IMPUTED.ZERODIVBLANK.csv,,
0.35,0.96,nparactformat_1002039_90001_0_0.cwa.RData.Wednesday.10-16.MASKED.csv,0.35,0.95,nparactformat_1002039_90001_0_0.cwa.RData.Wednesday.10-16.IMPUTED.ZERODIVBLANK.csv,,
0.35,0.96,nparactformat_1002039_90001_0_0.cwa.RData.Wednesday.10-34.MASKED.csv,0.35,0.95,nparactformat_1002039_90001_0_0.cwa.RData.Wednesday.10-34.IMPUTED.ZERODIVBLANK.csv,,
0.35,0.96,nparactformat_1002039_90001_0_0.cwa.RData.Wednesday.12-14.MASKED.csv,0.35,0.96,nparactformat_1002039_90001_0_0.cwa.RData.Wednesday.12-14.IMPUTED.ZERODIVBLANK.csv,,
0.35,0.96,nparactformat_1002039_90001_0_0.cwa.RData.Wednesday.14-16.MASKED.csv,0.35,0.96,nparactformat_1002039_90001_0_0.cwa.RData.Wednesday.14-16.IMPUTED.ZERODIVBLANK.csv,,
0.35,0.96,nparactformat_1002039_90001_0_0.cwa.RData.Wednesday.14-18.MASKED.csv,0.35,0.96,nparactformat_1002039_90001_0_0.cwa.RData.Wednesday.14-18.IMPUTED.ZERODIVBLANK.csv,,
0.35,0.96,nparactformat_1002039_90001_0_0.cwa.RData.Wednesday.16-18.MASKED.csv,0.35,0.96,nparactformat_1002039_90001_0_0.cwa.RData.Wednesday.16-18.IMPUTED.ZERODIVBLANK.csv,,
0.35,0.96,nparactformat_1002039_90001_0_0.cwa.RData.Wednesday.16-22.MASKED.csv,0.35,0.96,nparactformat_1002039_90001_0_0.cwa.RData.Wednesday.16-22.IMPUTED.ZERODIVBLANK.csv,,
0.35,0.96,nparactformat_1002039_90001_0_0.cwa.RData.Wednesday.18-20.MASKED.csv,0.35,0.96,nparactformat_1002039_90001_0_0.cwa.RData.Wednesday.18-20.IMPUTED.ZERODIVBLANK.csv,,
0.35,0.96,nparactformat_1002039_90001_0_0.cwa.RData.Wednesday.18-22.MASKED.csv,0.35,0.96,nparactformat_1002039_90001_0_0.cwa.RData.Wednesday.18-22.IMPUTED.ZERODIVBLANK.csv,,
0.35,0.96,nparactformat_1002039_90001_0_0.cwa.RData.Wednesday.22-10.MASKED.csv,0.35,0.96,nparactformat_1002039_90001_0_0.cwa.RData.Wednesday.22-10.IMPUTED.ZERODIVBLANK.csv,,
0.3,1.56,nparactformat_1002088_90001_0_0.cwa.RData.Saturday.10-12.MASKED.csv,0.32,1.51,nparactformat_1002088_90001_0_0.cwa.RData.Saturday.10-12.IMPUTED.csv,0.3,1.55
0.3,1.56,nparactformat_1002088_90001_0_0.cwa.RData.Saturday.10-14.MASKED.csv,0.34,1.46,nparactformat_1002088_90001_0_0.cwa.RData.Saturday.10-14.IMPUTED.csv,0.29,1.55
0.3,1.56,nparactformat_1002088_90001_0_0.cwa.RData.Saturday.10-16.MASKED.csv,0.34,1.43,nparactformat_1002088_90001_0_0.cwa.RData.Saturday.10-16.IMPUTED.csv,0.3,1.56
0.3,1.56,nparactformat_1002088_90001_0_0.cwa.RData.Saturday.10-34.MASKED.csv,0.18,1.07,nparactformat_1002088_90001_0_0.cwa.RData.Saturday.10-34.IMPUTED.csv,0.26,1.54
0.3,1.56,nparactformat_1002088_90001_0_0.cwa.RData.Saturday.12-14.MASKED.csv,0.31,1.53,nparactformat_1002088_90001_0_0.cwa.RData.Saturday.12-14.IMPUTED.csv,0.31,1.53
0.3,1.56,nparactformat_1002088_90001_0_0.cwa.RData.Saturday.14-16.MASKED.csv,0.3,1.55,nparactformat_1002088_90001_0_0.cwa.RData.Saturday.14-16.IMPUTED.csv,0.3,1.55
0.3,1.56,nparactformat_1002088_90001_0_0.cwa.RData.Saturday.14-18.MASKED.csv,0.31,1.48,nparactformat_1002088_90001_0_0.cwa.RData.Saturday.14-18.IMPUTED.csv,0.31,1.48
0.3,1.56,nparactformat_1002088_90001_0_0.cwa.RData.Saturday.16-18.MASKED.csv,0.3,1.55,nparactformat_1002088_90001_0_0.cwa.RData.Saturday.16-18.IMPUTED.csv,0.3,1.56
0.3,1.56,nparactformat_1002088_90001_0_0.cwa.RData.Saturday.16-22.MASKED.csv,0.27,1.49,nparactformat_1002088_90001_0_0.cwa.RData.Saturday.16-22.IMPUTED.csv,0.29,1.58
0.3,1.56,nparactformat_1002088_90001_0_0.cwa.RData.Saturday.18-20.MASKED.csv,0.28,1.55,nparactformat_1002088_90001_0_0.cwa.RData.Saturday.18-20.IMPUTED.csv,0.3,1.55
0.3,1.56,nparactformat_1002088_90001_0_0.cwa.RData.Saturday.18-22.MASKED.csv,0.27,1.52,nparactformat_1002088_90001_0_0.cwa.RData.Saturday.18-22.IMPUTED.csv,0.29,1.54
0.3,1.56,nparactformat_1002088_90001_0_0.cwa.RData.Saturday.22-10.MASKED.csv,0.2,1.26,nparactformat_1002088_90001_0_0.cwa.RData.Saturday.22-10.IMPUTED.csv,0.27,1.53
0.3,1.56,nparactformat_1002088_90001_0_0.cwa.RData.Wednesday.10-12.MASKED.csv,0.29,1.55,nparactformat_1002088_90001_0_0.cwa.RData.Wednesday.10-12.IMPUTED.ZERODIVBLANK.csv,,
0.3,1.56,nparactformat_1002088_90001_0_0.cwa.RData.Wednesday.10-14.MASKED.csv,0.29,1.55,nparactformat_1002088_90001_0_0.cwa.RData.Wednesday.10-14.IMPUTED.ZERODIVBLANK.csv,,
0.3,1.56,nparactformat_1002088_90001_0_0.cwa.RData.Wednesday.10-16.MASKED.csv,0.29,1.55,nparactformat_1002088_90001_0_0.cwa.RData.Wednesday.10-16.IMPUTED.ZERODIVBLANK.csv,,
0.3,1.56,nparactformat_1002088_90001_0_0.cwa.RData.Wednesday.10-34.MASKED.csv,0.29,1.55,nparactformat_1002088_90001_0_0.cwa.RData.Wednesday.10-34.IMPUTED.ZERODIVBLANK.csv,,
0.3,1.56,nparactformat_1002088_90001_0_0.cwa.RData.Wednesday.12-14.MASKED.csv,0.3,1.56,nparactformat_1002088_90001_0_0.cwa.RData.Wednesday.12-14.IMPUTED.ZERODIVBLANK.csv,,
0.3,1.56,nparactformat_1002088_90001_0_0.cwa.RData.Wednesday.14-16.MASKED.csv,0.3,1.56,nparactformat_1002088_90001_0_0.cwa.RData.Wednesday.14-16.IMPUTED.ZERODIVBLANK.csv,,
0.3,1.56,nparactformat_1002088_90001_0_0.cwa.RData.Wednesday.14-18.MASKED.csv,0.3,1.56,nparactformat_1002088_90001_0_0.cwa.RData.Wednesday.14-18.IMPUTED.ZERODIVBLANK.csv,,
0.3,1.56,nparactformat_1002088_90001_0_0.cwa.RData.Wednesday.16-18.MASKED.csv,0.3,1.56,nparactformat_1002088_90001_0_0.cwa.RData.Wednesday.16-18.IMPUTED.ZERODIVBLANK.csv,,
0.3,1.56,nparactformat_1002088_90001_0_0.cwa.RData.Wednesday.16-22.MASKED.csv,0.3,1.56,nparactformat_1002088_90001_0_0.cwa.RData.Wednesday.16-22.IMPUTED.ZERODIVBLANK.csv,,
0.3,1.56,nparactformat_1002088_90001_0_0.cwa.RData.Wednesday.18-20.MASKED.csv,0.3,1.56,nparactformat_1002088_90001_0_0.cwa.RData.Wednesday.18-20.IMPUTED.ZERODIVBLANK.csv,,
0.3,1.56,nparactformat_1002088_90001_0_0.cwa.RData.Wednesday.18-22.MASKED.csv,0.3,1.56,nparactformat_1002088_90001_0_0.cwa.RData.Wednesday.18-22.IMPUTED.ZERODIVBLANK.csv,,
0.3,1.56,nparactformat_1002088_90001_0_0.cwa.RData.Wednesday.22-10.MASKED.csv,0.3,1.56,nparactformat_1002088_90001_0_0.cwa.RData.Wednesday.22-10.IMPUTED.ZERODIVBLANK.csv,,
0.55,1.25,nparactformat_1002233_90001_0_0.cwa.RData.Saturday.10-12.MASKED.csv,0.55,1.22,nparactformat_1002233_90001_0_0.cwa.RData.Saturday.10-12.IMPUTED.csv,0.55,1.24
0.55,1.25,nparactformat_1002233_90001_0_0.cwa.RData.Saturday.10-14.MASKED.csv,0.55,1.2,nparactformat_1002233_90001_0_0.cwa.RData.Saturday.10-14.IMPUTED.csv,0.55,1.24
0.55,1.25,nparactformat_1002233_90001_0_0.cwa.RData.Saturday.10-16.MASKED.csv,0.53,1.16,nparactformat_1002233_90001_0_0.cwa.RData.Saturday.10-16.IMPUTED.csv,0.55,1.22
0.55,1.25,nparactformat_1002233_90001_0_0.cwa.RData.Saturday.10-34.MASKED.csv,0.34,1.01,nparactformat_1002233_90001_0_0.cwa.RData.Saturday.10-34.IMPUTED.csv,0.42,1.24
0.55,1.25,nparactformat_1002233_90001_0_0.cwa.RData.Saturday.12-14.MASKED.csv,0.55,1.23,nparactformat_1002233_90001_0_0.cwa.RData.Saturday.12-14.IMPUTED.csv,0.55,1.25
0.55,1.25,nparactformat_1002233_90001_0_0.cwa.RData.Saturday.14-16.MASKED.csv,0.54,1.22,nparactformat_1002233_90001_0_0.cwa.RData.Saturday.14-16.IMPUTED.csv,0.55,1.24
0.55,1.25,nparactformat_1002233_90001_0_0.cwa.RData.Saturday.14-18.MASKED.csv,0.54,1.19,nparactformat_1002233_90001_0_0.cwa.RData.Saturday.14-18.IMPUTED.csv,0.55,1.25
0.55,1.25,nparactformat_1002233_90001_0_0.cwa.RData.Saturday.16-18.MASKED.csv,0.55,1.23,nparactformat_1002233_90001_0_0.cwa.RData.Saturday.16-18.IMPUTED.csv,0.55,1.24
0.55,1.25,nparactformat_1002233_90001_0_0.cwa.RData.Saturday.16-22.MASKED.csv,0.54,1.18,nparactformat_1002233_90001_0_0.cwa.RData.Saturday.16-22.IMPUTED.csv,0.54,1.22
0.55,1.25,nparactformat_1002233_90001_0_0.cwa.RData.Saturday.18-20.MASKED.csv,0.56,1.23,nparactformat_1002233_90001_0_0.cwa.RData.Saturday.18-20.IMPUTED.csv,0.52,1.26
0.55,1.25,nparactformat_1002233_90001_0_0.cwa.RData.Saturday.18-22.MASKED.csv,0.54,1.2,nparactformat_1002233_90001_0_0.cwa.RData.Saturday.18-22.IMPUTED.csv,0.52,1.24
0.55,1.25,nparactformat_1002233_90001_0_0.cwa.RData.Saturday.22-10.MASKED.csv,0.37,1.15,nparactformat_1002233_90001_0_0.cwa.RData.Saturday.22-10.IMPUTED.csv,0.51,1.31
0.55,1.25,nparactformat_1002233_90001_0_0.cwa.RData.Wednesday.10-12.MASKED.csv,0.55,1.22,nparactformat_1002233_90001_0_0.cwa.RData.Wednesday.10-12.IMPUTED.csv,0.55,1.23
0.55,1.25,nparactformat_1002233_90001_0_0.cwa.RData.Wednesday.10-14.MASKED.csv,0.55,1.2,nparactformat_1002233_90001_0_0.cwa.RData.Wednesday.10-14.IMPUTED.csv,0.56,1.21
0.55,1.25,nparactformat_1002233_90001_0_0.cwa.RData.Wednesday.10-16.MASKED.csv,0.56,1.14,nparactformat_1002233_90001_0_0.cwa.RData.Wednesday.10-16.IMPUTED.csv,0.56,1.16
0.55,1.25,nparactformat_1002233_90001_0_0.cwa.RData.Wednesday.10-34.MASKED.csv,0.35,0.86,nparactformat_1002233_90001_0_0.cwa.RData.Wednesday.10-34.IMPUTED.csv,0.38,0.92
0.55,1.25,nparactformat_1002233_90001_0_0.cwa.RData.Wednesday.12-14.MASKED.csv,0.56,1.23,nparactformat_1002233_90001_0_0.cwa.RData.Wednesday.12-14.IMPUTED.csv,0.54,1.23
0.55,1.25,nparactformat_1002233_90001_0_0.cwa.RData.Wednesday.14-16.MASKED.csv,0.56,1.21,nparactformat_1002233_90001_0_0.cwa.RData.Wednesday.14-16.IMPUTED.csv,0.55,1.25
0.55,1.25,nparactformat_1002233_90001_0_0.cwa.RData.Wednesday.14-18.MASKED.csv,0.56,1.19,nparactformat_1002233_90001_0_0.cwa.RData.Wednesday.14-18.IMPUTED.csv,0.53,1.21
0.55,1.25,nparactformat_1002233_90001_0_0.cwa.RData.Wednesday.16-18.MASKED.csv,0.56,1.25,nparactformat_1002233_90001_0_0.cwa.RData.Wednesday.16-18.IMPUTED.csv,0.56,1.25
0.55,1.25,nparactformat_1002233_90001_0_0.cwa.RData.Wednesday.16-22.MASKED.csv,0.55,1.19,nparactformat_1002233_90001_0_0.cwa.RData.Wednesday.16-22.IMPUTED.csv,0.55,1.18
0.55,1.25,nparactformat_1002233_90001_0_0.cwa.RData.Wednesday.18-20.MASKED.csv,0.56,1.24,nparactformat_1002233_90001_0_0.cwa.RData.Wednesday.18-20.IMPUTED.csv,0.54,1.25
0.55,1.25,nparactformat_1002233_90001_0_0.cwa.RData.Wednesday.18-22.MASKED.csv,0.55,1.21,nparactformat_1002233_90001_0_0.cwa.RData.Wednesday.18-22.IMPUTED.csv,0.53,1.24
0.55,1.25,nparactformat_1002233_90001_0_0.cwa.RData.Wednesday.22-10.MASKED.csv,0.36,1.03,nparactformat_1002233_90001_0_0.cwa.RData.Wednesday.22-10.IMPUTED.csv,0.48,1.2
0.32,2.43,nparactformat_1002298_90001_0_0.cwa.RData.Saturday.10-12.MASKED.csv,0.32,2.43,nparactformat_1002298_90001_0_0.cwa.RData.Saturday.10-12.IMPUTED.csv,0.32,2.43
0.32,2.43,nparactformat_1002298_90001_0_0.cwa.RData.Saturday.10-14.MASKED.csv,0.31,2.43,nparactformat_1002298_90001_0_0.cwa.RData.Saturday.10-14.IMPUTED.csv,0.32,2.43
0.32,2.43,nparactformat_1002298_90001_0_0.cwa.RData.Saturday.10-16.MASKED.csv,0.31,2.44,nparactformat_1002298_90001_0_0.cwa.RData.Saturday.10-16.IMPUTED.csv,0.31,2.44
0.32,2.43,nparactformat_1002298_90001_0_0.cwa.RData.Saturday.10-34.MASKED.csv,0.22,2.46,nparactformat_1002298_90001_0_0.cwa.RData.Saturday.10-34.IMPUTED.csv,0.22,2.47
0.32,2.43,nparactformat_1002298_90001_0_0.cwa.RData.Saturday.12-14.MASKED.csv,0.31,2.43,nparactformat_1002298_90001_0_0.cwa.RData.Saturday.12-14.IMPUTED.csv,0.32,2.43
0.32,2.43,nparactformat_1002298_90001_0_0.cwa.RData.Saturday.14-16.MASKED.csv,0.31,2.43,nparactformat_1002298_90001_0_0.cwa.RData.Saturday.14-16.IMPUTED.csv,0.32,2.43
0.32,2.43,nparactformat_1002298_90001_0_0.cwa.RData.Saturday.14-18.MASKED.csv,0.31,2.44,nparactformat_1002298_90001_0_0.cwa.RData.Saturday.14-18.IMPUTED.csv,0.32,2.42
0.32,2.43,nparactformat_1002298_90001_0_0.cwa.RData.Saturday.16-18.MASKED.csv,0.32,2.43,nparactformat_1002298_90001_0_0.cwa.RData.Saturday.16-18.IMPUTED.csv,0.32,2.43
0.32,2.43,nparactformat_1002298_90001_0_0.cwa.RData.Saturday.16-22.MASKED.csv,0.31,2.44,nparactformat_1002298_90001_0_0.cwa.RData.Saturday.16-22.IMPUTED.csv,0.31,2.44
0.32,2.43,nparactformat_1002298_90001_0_0.cwa.RData.Saturday.18-20.MASKED.csv,0.31,2.43,nparactformat_1002298_90001_0_0.cwa.RData.Saturday.18-20.IMPUTED.csv,0.32,2.42
0.32,2.43,nparactformat_1002298_90001_0_0.cwa.RData.Saturday.18-22.MASKED.csv,0.31,2.43,nparactformat_1002298_90001_0_0.cwa.RData.Saturday.18-22.IMPUTED.csv,0.32,2.42
0.32,2.43,nparactformat_1002298_90001_0_0.cwa.RData.Saturday.22-10.MASKED.csv,0.25,2.45,nparactformat_1002298_90001_0_0.cwa.RData.Saturday.22-10.IMPUTED.csv,0.17,2.26
0.32,2.43,nparactformat_1002298_90001_0_0.cwa.RData.Wednesday.10-12.MASKED.csv,0.32,2.43,nparactformat_1002298_90001_0_0.cwa.RData.Wednesday.10-12.IMPUTED.csv,0.32,2.42
0.32,2.43,nparactformat_1002298_90001_0_0.cwa.RData.Wednesday.10-14.MASKED.csv,0.31,2.44,nparactformat_1002298_90001_0_0.cwa.RData.Wednesday.10-14.IMPUTED.csv,0.32,2.42
0.32,2.43,nparactformat_1002298_90001_0_0.cwa.RData.Wednesday.10-16.MASKED.csv,0.3,2.47,nparactformat_1002298_90001_0_0.cwa.RData.Wednesday.10-16.IMPUTED.csv,0.32,2.45
0.32,2.43,nparactformat_1002298_90001_0_0.cwa.RData.Wednesday.10-34.MASKED.csv,0.31,2.41,nparactformat_1002298_90001_0_0.cwa.RData.Wednesday.10-34.IMPUTED.csv,0.3,2.3
0.32,2.43,nparactformat_1002298_90001_0_0.cwa.RData.Wednesday.12-14.MASKED.csv,0.31,2.44,nparactformat_1002298_90001_0_0.cwa.RData.Wednesday.12-14.IMPUTED.csv,0.32,2.44
0.32,2.43,nparactformat_1002298_90001_0_0.cwa.RData.Wednesday.14-16.MASKED.csv,0.31,2.46,nparactformat_1002298_90001_0_0.cwa.RData.Wednesday.14-16.IMPUTED.csv,0.32,2.44
0.32,2.43,nparactformat_1002298_90001_0_0.cwa.RData.Wednesday.14-18.MASKED.csv,0.31,2.47,nparactformat_1002298_90001_0_0.cwa.RData.Wednesday.14-18.IMPUTED.csv,0.32,2.44
0.32,2.43,nparactformat_1002298_90001_0_0.cwa.RData.Wednesday.16-18.MASKED.csv,0.32,2.45,nparactformat_1002298_90001_0_0.cwa.RData.Wednesday.16-18.IMPUTED.csv,0.31,2.45
0.32,2.43,nparactformat_1002298_90001_0_0.cwa.RData.Wednesday.16-22.MASKED.csv,0.31,2.48,nparactformat_1002298_90001_0_0.cwa.RData.Wednesday.16-22.IMPUTED.csv,0.29,2.47
0.32,2.43,nparactformat_1002298_90001_0_0.cwa.RData.Wednesday.18-20.MASKED.csv,0.31,2.44,nparactformat_1002298_90001_0_0.cwa.RData.Wednesday.18-20.IMPUTED.csv,0.32,2.41
0.32,2.43,nparactformat_1002298_90001_0_0.cwa.RData.Wednesday.18-22.MASKED.csv,0.31,2.46,nparactformat_1002298_90001_0_0.cwa.RData.Wednesday.18-22.IMPUTED.csv,0.32,2.4
0.32,2.43,nparactformat_1002298_90001_0_0.cwa.RData.Wednesday.22-10.MASKED.csv,0.34,2.33,nparactformat_1002298_90001_0_0.cwa.RData.Wednesday.22-10.IMPUTED.csv,0.24,2.09
0.25,1.33,nparactformat_1002599_90001_0_0.cwa.RData.Saturday.10-12.MASKED.csv,0.25,1.28,nparactformat_1002599_90001_0_0.cwa.RData.Saturday.10-12.IMPUTED.csv,0.25,1.35
0.25,1.33,nparactformat_1002599_90001_0_0.cwa.RData.Saturday.10-14.MASKED.csv,0.25,1.22,nparactformat_1002599_90001_0_0.cwa.RData.Saturday.10-14.IMPUTED.csv,0.25,1.36
0.25,1.33,nparactformat_1002599_90001_0_0.cwa.RData.Saturday.10-16.MASKED.csv,0.25,1.18,nparactformat_1002599_90001_0_0.cwa.RData.Saturday.10-16.IMPUTED.csv,0.24,1.35
0.25,1.33,nparactformat_1002599_90001_0_0.cwa.RData.Saturday.10-34.MASKED.csv,0.15,0.85,nparactformat_1002599_90001_0_0.cwa.RData.Saturday.10-34.IMPUTED.csv,0.25,1.3
0.25,1.33,nparactformat_1002599_90001_0_0.cwa.RData.Saturday.12-14.MASKED.csv,0.26,1.28,nparactformat_1002599_90001_0_0.cwa.RData.Saturday.12-14.IMPUTED.csv,0.25,1.36
0.25,1.33,nparactformat_1002599_90001_0_0.cwa.RData.Saturday.14-16.MASKED.csv,0.26,1.29,nparactformat_1002599_90001_0_0.cwa.RData.Saturday.14-16.IMPUTED.csv,0.24,1.33
0.25,1.33,nparactformat_1002599_90001_0_0.cwa.RData.Saturday.14-18.MASKED.csv,0.26,1.22,nparactformat_1002599_90001_0_0.cwa.RData.Saturday.14-18.IMPUTED.csv,0.24,1.32
0.25,1.33,nparactformat_1002599_90001_0_0.cwa.RData.Saturday.16-18.MASKED.csv,0.25,1.28,nparactformat_1002599_90001_0_0.cwa.RData.Saturday.16-18.IMPUTED.csv,0.25,1.28
0.25,1.33,nparactformat_1002599_90001_0_0.cwa.RData.Saturday.16-22.MASKED.csv,0.24,1.19,nparactformat_1002599_90001_0_0.cwa.RData.Saturday.16-22.IMPUTED.csv,0.24,1.2
0.25,1.33,nparactformat_1002599_90001_0_0.cwa.RData.Saturday.18-20.MASKED.csv,0.25,1.3,nparactformat_1002599_90001_0_0.cwa.RData.Saturday.18-20.IMPUTED.csv,0.25,1.32
0.25,1.33,nparactformat_1002599_90001_0_0.cwa.RData.Saturday.18-22.MASKED.csv,0.24,1.26,nparactformat_1002599_90001_0_0.cwa.RData.Saturday.18-22.IMPUTED.csv,0.25,1.32
