ORIGINAL IS,ORIGINAL IV,MASKED filename,MASKED IS,MASKED IV,IMPUTED filename,IMPUTED IS,IMPUTED IV,Mask,Weekday
0.38,1.09,nparactformat_1001973_90001_2_0.cwa.RData.Wednesday.14-18.MASKED.csv,0.36,1.06,nparactformat_1001973_90001_2_0.cwa.RData.Wednesday.14-18.IMPUTED.csv,0.38,1.07,14-18,Wednesday
0.38,1.09,nparactformat_1001973_90001_2_0.cwa.RData.Wednesday.16-18.MASKED.csv,0.38,1.09,nparactformat_1001973_90001_2_0.cwa.RData.Wednesday.16-18.IMPUTED.csv,0.38,1.09,16-18,Wednesday
0.38,1.09,nparactformat_1001973_90001_2_0.cwa.RData.Wednesday.16-22.MASKED.csv,0.36,1.1,nparactformat_1001973_90001_2_0.cwa.RData.Wednesday.16-22.IMPUTED.csv,0.38,1.1,16-22,Wednesday
0.38,1.09,nparactformat_1001973_90001_2_0.cwa.RData.Wednesday.18-20.MASKED.csv,0.38,1.09,nparactformat_1001973_90001_2_0.cwa.RData.Wednesday.18-20.IMPUTED.csv,0.39,1.09,18-20,Wednesday
0.38,1.09,nparactformat_1001973_90001_2_0.cwa.RData.Wednesday.18-22.MASKED.csv,0.37,1.1,nparactformat_1001973_90001_2_0.cwa.RData.Wednesday.18-22.IMPUTED.csv,0.39,1.1,18-22,Wednesday
0.38,1.09,nparactformat_1001973_90001_2_0.cwa.RData.Wednesday.22-10.MASKED.csv,0.41,1.0,nparactformat_1001973_90001_2_0.cwa.RData.Wednesday.22-10.IMPUTED.csv,0.26,0.89,22-10,Wednesday
0.13,1.6,nparactformat_1001973_90001_3_0.cwa.RData.Saturday.10-12.MASKED.csv,0.13,1.6,nparactformat_1001973_90001_3_0.cwa.RData.Saturday.10-12.IMPUTED.csv,0.13,1.6,10-12,Saturday
0.13,1.6,nparactformat_1001973_90001_3_0.cwa.RData.Saturday.10-14.MASKED.csv,0.13,1.6,nparactformat_1001973_90001_3_0.cwa.RData.Saturday.10-14.IMPUTED.csv,0.12,1.58,10-14,Saturday
0.13,1.6,nparactformat_1001973_90001_3_0.cwa.RData.Saturday.10-16.MASKED.csv,0.12,1.6,nparactformat_1001973_90001_3_0.cwa.RData.Saturday.10-16.IMPUTED.csv,0.11,1.57,10-16,Saturday
0.13,1.6,nparactformat_1001973_90001_3_0.cwa.RData.Saturday.10-34.MASKED.csv,0.13,1.6,nparactformat_1001973_90001_3_0.cwa.RData.Saturday.10-34.IMPUTED.csv,0.12,1.46,10-34,Saturday
0.13,1.6,nparactformat_1001973_90001_3_0.cwa.RData.Saturday.12-14.MASKED.csv,0.13,1.6,nparactformat_1001973_90001_3_0.cwa.RData.Saturday.12-14.IMPUTED.csv,0.13,1.6,12-14,Saturday
0.13,1.6,nparactformat_1001973_90001_3_0.cwa.RData.Saturday.14-16.MASKED.csv,0.13,1.6,nparactformat_1001973_90001_3_0.cwa.RData.Saturday.14-16.IMPUTED.csv,0.13,1.6,14-16,Saturday
0.13,1.6,nparactformat_1001973_90001_3_0.cwa.RData.Saturday.14-18.MASKED.csv,0.13,1.6,nparactformat_1001973_90001_3_0.cwa.RData.Saturday.14-18.IMPUTED.csv,0.13,1.6,14-18,Saturday
0.13,1.6,nparactformat_1001973_90001_3_0.cwa.RData.Saturday.16-18.MASKED.csv,0.13,1.6,nparactformat_1001973_90001_3_0.cwa.RData.Saturday.16-18.IMPUTED.csv,0.13,1.6,16-18,Saturday
0.13,1.6,nparactformat_1001973_90001_3_0.cwa.RData.Saturday.16-22.MASKED.csv,0.12,1.61,nparactformat_1001973_90001_3_0.cwa.RData.Saturday.16-22.IMPUTED.csv,0.12,1.61,16-22,Saturday
0.13,1.6,nparactformat_1001973_90001_3_0.cwa.RData.Saturday.18-20.MASKED.csv,0.13,1.61,nparactformat_1001973_90001_3_0.cwa.RData.Saturday.18-20.IMPUTED.csv,0.13,1.6,18-20,Saturday
0.13,1.6,nparactformat_1001973_90001_3_0.cwa.RData.Saturday.18-22.MASKED.csv,0.13,1.61,nparactformat_1001973_90001_3_0.cwa.RData.Saturday.18-22.IMPUTED.csv,0.13,1.6,18-22,Saturday
0.13,1.6,nparactformat_1001973_90001_3_0.cwa.RData.Saturday.22-10.MASKED.csv,0.15,1.6,nparactformat_1001973_90001_3_0.cwa.RData.Saturday.22-10.IMPUTED.csv,0.14,1.47,22-10,Saturday
0.13,1.6,nparactformat_1001973_90001_3_0.cwa.RData.Wednesday.10-12.MASKED.csv,0.13,1.6,nparactformat_1001973_90001_3_0.cwa.RData.Wednesday.10-12.IMPUTED.csv,0.14,1.6,10-12,Wednesday
0.13,1.6,nparactformat_1001973_90001_3_0.cwa.RData.Wednesday.10-14.MASKED.csv,0.14,1.61,nparactformat_1001973_90001_3_0.cwa.RData.Wednesday.10-14.IMPUTED.csv,0.15,1.61,10-14,Wednesday
0.13,1.6,nparactformat_1001973_90001_3_0.cwa.RData.Wednesday.10-16.MASKED.csv,0.14,1.61,nparactformat_1001973_90001_3_0.cwa.RData.Wednesday.10-16.IMPUTED.csv,0.16,1.6,10-16,Wednesday
0.13,1.6,nparactformat_1001973_90001_3_0.cwa.RData.Wednesday.10-34.MASKED.csv,0.17,1.73,nparactformat_1001973_90001_3_0.cwa.RData.Wednesday.10-34.IMPUTED.csv,0.17,1.71,10-34,Wednesday
0.13,1.6,nparactformat_1001973_90001_3_0.cwa.RData.Wednesday.12-14.MASKED.csv,0.14,1.61,nparactformat_1001973_90001_3_0.cwa.RData.Wednesday.12-14.IMPUTED.csv,0.13,1.6,12-14,Wednesday
0.13,1.6,nparactformat_1001973_90001_3_0.cwa.RData.Wednesday.14-16.MASKED.csv,0.13,1.6,nparactformat_1001973_90001_3_0.cwa.RData.Wednesday.14-16.IMPUTED.csv,0.12,1.53,14-16,Wednesday
0.13,1.6,nparactformat_1001973_90001_3_0.cwa.RData.Wednesday.14-18.MASKED.csv,0.13,1.62,nparactformat_1001973_90001_3_0.cwa.RData.Wednesday.14-18.IMPUTED.csv,0.11,1.44,14-18,Wednesday
0.13,1.6,nparactformat_1001973_90001_3_0.cwa.RData.Wednesday.16-18.MASKED.csv,0.13,1.62,nparactformat_1001973_90001_3_0.cwa.RData.Wednesday.16-18.IMPUTED.csv,0.13,1.61,16-18,Wednesday
0.13,1.6,nparactformat_1001973_90001_3_0.cwa.RData.Wednesday.16-22.MASKED.csv,0.13,1.69,nparactformat_1001973_90001_3_0.cwa.RData.Wednesday.16-22.IMPUTED.csv,0.13,1.66,16-22,Wednesday
0.13,1.6,nparactformat_1001973_90001_3_0.cwa.RData.Wednesday.18-20.MASKED.csv,0.13,1.65,nparactformat_1001973_90001_3_0.cwa.RData.Wednesday.18-20.IMPUTED.csv,0.13,1.6,18-20,Wednesday
0.13,1.6,nparactformat_1001973_90001_3_0.cwa.RData.Wednesday.18-22.MASKED.csv,0.13,1.69,nparactformat_1001973_90001_3_0.cwa.RData.Wednesday.18-22.IMPUTED.csv,0.13,1.59,18-22,Wednesday
0.13,1.6,nparactformat_1001973_90001_3_0.cwa.RData.Wednesday.22-10.MASKED.csv,0.17,1.62,nparactformat_1001973_90001_3_0.cwa.RData.Wednesday.22-10.IMPUTED.csv,0.14,1.31,22-10,Wednesday
0.35,0.96,nparactformat_1002039_90001_0_0.cwa.RData.Saturday.10-12.MASKED.csv,0.36,0.96,nparactformat_1002039_90001_0_0.cwa.RData.Saturday.10-12.IMPUTED.csv,0.34,0.99,10-12,Saturday
0.35,0.96,nparactformat_1002039_90001_0_0.cwa.RData.Saturday.10-14.MASKED.csv,0.36,0.95,nparactformat_1002039_90001_0_0.cwa.RData.Saturday.10-14.IMPUTED.csv,0.33,0.99,10-14,Saturday
0.35,0.96,nparactformat_1002039_90001_0_0.cwa.RData.Saturday.10-16.MASKED.csv,0.36,0.94,nparactformat_1002039_90001_0_0.cwa.RData.Saturday.10-16.IMPUTED.csv,0.32,1.0,10-16,Saturday
0.35,0.96,nparactformat_1002039_90001_0_0.cwa.RData.Saturday.10-34.MASKED.csv,0.3,0.65,nparactformat_1002039_90001_0_0.cwa.RData.Saturday.10-34.IMPUTED.csv,0.36,0.83,10-34,Saturday
0.35,0.96,nparactformat_1002039_90001_0_0.cwa.RData.Saturday.12-14.MASKED.csv,0.36,0.95,nparactformat_1002039_90001_0_0.cwa.RData.Saturday.12-14.IMPUTED.csv,0.36,0.96,12-14,Saturday
0.35,0.96,nparactformat_1002039_90001_0_0.cwa.RData.Saturday.14-16.MASKED.csv,0.36,0.95,nparactformat_1002039_90001_0_0.cwa.RData.Saturday.14-16.IMPUTED.csv,0.33,0.98,14-16,Saturday
0.35,0.96,nparactformat_1002039_90001_0_0.cwa.RData.Saturday.14-18.MASKED.csv,0.35,0.94,nparactformat_1002039_90001_0_0.cwa.RData.Saturday.14-18.IMPUTED.csv,0.33,0.99,14-18,Saturday
0.35,0.96,nparactformat_1002039_90001_0_0.cwa.RData.Saturday.16-18.MASKED.csv,0.35,0.94,nparactformat_1002039_90001_0_0.cwa.RData.Saturday.16-18.IMPUTED.csv,0.35,0.98,16-18,Saturday
0.35,0.96,nparactformat_1002039_90001_0_0.cwa.RData.Saturday.16-22.MASKED.csv,0.34,0.93,nparactformat_1002039_90001_0_0.cwa.RData.Saturday.16-22.IMPUTED.csv,0.39,0.99,16-22,Saturday
0.35,0.96,nparactformat_1002039_90001_0_0.cwa.RData.Saturday.18-20.MASKED.csv,0.35,0.96,nparactformat_1002039_90001_0_0.cwa.RData.Saturday.18-20.IMPUTED.csv,0.37,0.98,18-20,Saturday
0.35,0.96,nparactformat_1002039_90001_0_0.cwa.RData.Saturday.18-22.MASKED.csv,0.35,0.95,nparactformat_1002039_90001_0_0.cwa.RData.Saturday.18-22.IMPUTED.csv,0.39,0.98,18-22,Saturday
0.35,0.96,nparactformat_1002039_90001_0_0.cwa.RData.Saturday.22-10.MASKED.csv,0.3,0.69,nparactformat_1002039_90001_0_0.cwa.RData.Saturday.22-10.IMPUTED.csv,0.38,0.78,22-10,Saturday
0.35,0.96,nparactformat_1002039_90001_0_0.cwa.RData.Wednesday.10-12.MASKED.csv,0.35,0.95,nparactformat_1002039_90001_0_0.cwa.RData.Wednesday.10-12.IMPUTED.ZERODIVBLANK.csv,,,10-12,Wednesday
0.35,0.96,nparactformat_1002039_90001_0_0.cwa.RData.Wednesday.10-14.MASKED.csv,0.35,0.95,nparactformat_1002039_90001_0_0.cwa.RData.Wednesday.10-14.IMPUTED.ZERODIVBLANK.csv,,,10-14,Wednesday
0.35,0.96,nparactformat_1002039_90001_0_0.cwa.RData.Wednesday.10-16.MASKED.csv,0.35,0.95,nparactformat_1002039_90001_0_0.cwa.RData.Wednesday.10-16.IMPUTED.ZERODIVBLANK.csv,,,10-16,Wednesday
0.35,0.96,nparactformat_1002039_90001_0_0.cwa.RData.Wednesday.10-34.MASKED.csv,0.35,0.95,nparactformat_1002039_90001_0_0.cwa.RData.Wednesday.10-34.IMPUTED.ZERODIVBLANK.csv,,,10-34,Wednesday
0.35,0.96,nparactformat_1002039_90001_0_0.cwa.RData.Wednesday.12-14.MASKED.csv,0.35,0.96,nparactformat_1002039_90001_0_0.cwa.RData.Wednesday.12-14.IMPUTED.ZERODIVBLANK.csv,,,12-14,Wednesday
0.35,0.96,nparactformat_1002039_90001_0_0.cwa.RData.Wednesday.14-16.MASKED.csv,0.35,0.96,nparactformat_1002039_90001_0_0.cwa.RData.Wednesday.14-16.IMPUTED.ZERODIVBLANK.csv,,,14-16,Wednesday
0.35,0.96,nparactformat_1002039_90001_0_0.cwa.RData.Wednesday.14-18.MASKED.csv,0.35,0.96,nparactformat_1002039_90001_0_0.cwa.RData.Wednesday.14-18.IMPUTED.ZERODIVBLANK.csv,,,14-18,Wednesday
0.35,0.96,nparactformat_1002039_90001_0_0.cwa.RData.Wednesday.16-18.MASKED.csv,0.35,0.96,nparactformat_1002039_90001_0_0.cwa.RData.Wednesday.16-18.IMPUTED.ZERODIVBLANK.csv,,,16-18,Wednesday
0.35,0.96,nparactformat_1002039_90001_0_0.cwa.RData.Wednesday.16-22.MASKED.csv,0.35,0.96,nparactformat_1002039_90001_0_0.cwa.RData.Wednesday.16-22.IMPUTED.ZERODIVBLANK.csv,,,16-22,Wednesday
0.35,0.96,nparactformat_1002039_90001_0_0.cwa.RData.Wednesday.18-20.MASKED.csv,0.35,0.96,nparactformat_1002039_90001_0_0.cwa.RData.Wednesday.18-20.IMPUTED.ZERODIVBLANK.csv,,,18-20,Wednesday
0.35,0.96,nparactformat_1002039_90001_0_0.cwa.RData.Wednesday.18-22.MASKED.csv,0.35,0.96,nparactformat_1002039_90001_0_0.cwa.RData.Wednesday.18-22.IMPUTED.ZERODIVBLANK.csv,,,18-22,Wednesday
0.35,0.96,nparactformat_1002039_90001_0_0.cwa.RData.Wednesday.22-10.MASKED.csv,0.35,0.96,nparactformat_1002039_90001_0_0.cwa.RData.Wednesday.22-10.IMPUTED.ZERODIVBLANK.csv,,,22-10,Wednesday
0.3,1.56,nparactformat_1002088_90001_0_0.cwa.RData.Saturday.10-12.MASKED.csv,0.32,1.51,nparactformat_1002088_90001_0_0.cwa.RData.Saturday.10-12.IMPUTED.csv,0.3,1.55,10-12,Saturday
0.3,1.56,nparactformat_1002088_90001_0_0.cwa.RData.Saturday.10-14.MASKED.csv,0.34,1.46,nparactformat_1002088_90001_0_0.cwa.RData.Saturday.10-14.IMPUTED.csv,0.29,1.55,10-14,Saturday
0.3,1.56,nparactformat_1002088_90001_0_0.cwa.RData.Saturday.10-16.MASKED.csv,0.34,1.43,nparactformat_1002088_90001_0_0.cwa.RData.Saturday.10-16.IMPUTED.csv,0.3,1.56,10-16,Saturday
0.3,1.56,nparactformat_1002088_90001_0_0.cwa.RData.Saturday.10-34.MASKED.csv,0.18,1.07,nparactformat_1002088_90001_0_0.cwa.RData.Saturday.10-34.IMPUTED.csv,0.26,1.54,10-34,Saturday
0.3,1.56,nparactformat_1002088_90001_0_0.cwa.RData.Saturday.12-14.MASKED.csv,0.31,1.53,nparactformat_1002088_90001_0_0.cwa.RData.Saturday.12-14.IMPUTED.csv,0.31,1.53,12-14,Saturday
0.3,1.56,nparactformat_1002088_90001_0_0.cwa.RData.Saturday.14-16.MASKED.csv,0.3,1.55,nparactformat_1002088_90001_0_0.cwa.RData.Saturday.14-16.IMPUTED.csv,0.3,1.55,14-16,Saturday
0.3,1.56,nparactformat_1002088_90001_0_0.cwa.RData.Saturday.14-18.MASKED.csv,0.31,1.48,nparactformat_1002088_90001_0_0.cwa.RData.Saturday.14-18.IMPUTED.csv,0.31,1.48,14-18,Saturday
0.3,1.56,nparactformat_1002088_90001_0_0.cwa.RData.Saturday.16-18.MASKED.csv,0.3,1.55,nparactformat_1002088_90001_0_0.cwa.RData.Saturday.16-18.IMPUTED.csv,0.3,1.56,16-18,Saturday
0.3,1.56,nparactformat_1002088_90001_0_0.cwa.RData.Saturday.16-22.MASKED.csv,0.27,1.49,nparactformat_1002088_90001_0_0.cwa.RData.Saturday.16-22.IMPUTED.csv,0.29,1.58,16-22,Saturday
0.3,1.56,nparactformat_1002088_90001_0_0.cwa.RData.Saturday.18-20.MASKED.csv,0.28,1.55,nparactformat_1002088_90001_0_0.cwa.RData.Saturday.18-20.IMPUTED.csv,0.3,1.55,18-20,Saturday
0.3,1.56,nparactformat_1002088_90001_0_0.cwa.RData.Saturday.18-22.MASKED.csv,0.27,1.52,nparactformat_1002088_90001_0_0.cwa.RData.Saturday.18-22.IMPUTED.csv,0.29,1.54,18-22,Saturday
0.3,1.56,nparactformat_1002088_90001_0_0.cwa.RData.Saturday.22-10.MASKED.csv,0.2,1.26,nparactformat_1002088_90001_0_0.cwa.RData.Saturday.22-10.IMPUTED.csv,0.27,1.53,22-10,Saturday
0.3,1.56,nparactformat_1002088_90001_0_0.cwa.RData.Wednesday.10-12.MASKED.csv,0.29,1.55,nparactformat_1002088_90001_0_0.cwa.RData.Wednesday.10-12.IMPUTED.ZERODIVBLANK.csv,,,10-12,Wednesday
0.3,1.56,nparactformat_1002088_90001_0_0.cwa.RData.Wednesday.10-14.MASKED.csv,0.29,1.55,nparactformat_1002088_90001_0_0.cwa.RData.Wednesday.10-14.IMPUTED.ZERODIVBLANK.csv,,,10-14,Wednesday
0.3,1.56,nparactformat_1002088_90001_0_0.cwa.RData.Wednesday.10-16.MASKED.csv,0.29,1.55,nparactformat_1002088_90001_0_0.cwa.RData.Wednesday.10-16.IMPUTED.ZERODIVBLANK.csv,,,10-16,Wednesday
0.3,1.56,nparactformat_1002088_90001_0_0.cwa.RData.Wednesday.10-34.MASKED.csv,0.29,1.55,nparactformat_1002088_90001_0_0.cwa.RData.Wednesday.10-34.IMPUTED.ZERODIVBLANK.csv,,,10-34,Wednesday
0.3,1.56,nparactformat_1002088_90001_0_0.cwa.RData.Wednesday.12-14.MASKED.csv,0.3,1.56,nparactformat_1002088_90001_0_0.cwa.RData.Wednesday.12-14.IMPUTED.ZERODIVBLANK.csv,,,12-14,Wednesday
0.3,1.56,nparactformat_1002088_90001_0_0.cwa.RData.Wednesday.14-16.MASKED.csv,0.3,1.56,nparactformat_1002088_90001_0_0.cwa.RData.Wednesday.14-16.IMPUTED.ZERODIVBLANK.csv,,,14-16,Wednesday
0.3,1.56,nparactformat_1002088_90001_0_0.cwa.RData.Wednesday.14-18.MASKED.csv,0.3,1.56,nparactformat_1002088_90001_0_0.cwa.RData.Wednesday.14-18.IMPUTED.ZERODIVBLANK.csv,,,14-18,Wednesday
0.3,1.56,nparactformat_1002088_90001_0_0.cwa.RData.Wednesday.16-18.MASKED.csv,0.3,1.56,nparactformat_1002088_90001_0_0.cwa.RData.Wednesday.16-18.IMPUTED.ZERODIVBLANK.csv,,,16-18,Wednesday
0.3,1.56,nparactformat_1002088_90001_0_0.cwa.RData.Wednesday.16-22.MASKED.csv,0.3,1.56,nparactformat_1002088_90001_0_0.cwa.RData.Wednesday.16-22.IMPUTED.ZERODIVBLANK.csv,,,16-22,Wednesday
0.3,1.56,nparactformat_1002088_90001_0_0.cwa.RData.Wednesday.18-20.MASKED.csv,0.3,1.56,nparactformat_1002088_90001_0_0.cwa.RData.Wednesday.18-20.IMPUTED.ZERODIVBLANK.csv,,,18-20,Wednesday
0.3,1.56,nparactformat_1002088_90001_0_0.cwa.RData.Wednesday.18-22.MASKED.csv,0.3,1.56,nparactformat_1002088_90001_0_0.cwa.RData.Wednesday.18-22.IMPUTED.ZERODIVBLANK.csv,,,18-22,Wednesday
0.3,1.56,nparactformat_1002088_90001_0_0.cwa.RData.Wednesday.22-10.MASKED.csv,0.3,1.56,nparactformat_1002088_90001_0_0.cwa.RData.Wednesday.22-10.IMPUTED.ZERODIVBLANK.csv,,,22-10,Wednesday
0.55,1.25,nparactformat_1002233_90001_0_0.cwa.RData.Saturday.10-12.MASKED.csv,0.55,1.22,nparactformat_1002233_90001_0_0.cwa.RData.Saturday.10-12.IMPUTED.csv,0.55,1.24,10-12,Saturday
0.55,1.25,nparactformat_1002233_90001_0_0.cwa.RData.Saturday.10-14.MASKED.csv,0.55,1.2,nparactformat_1002233_90001_0_0.cwa.RData.Saturday.10-14.IMPUTED.csv,0.55,1.24,10-14,Saturday
0.55,1.25,nparactformat_1002233_90001_0_0.cwa.RData.Saturday.10-16.MASKED.csv,0.53,1.16,nparactformat_1002233_90001_0_0.cwa.RData.Saturday.10-16.IMPUTED.csv,0.55,1.22,10-16,Saturday
0.55,1.25,nparactformat_1002233_90001_0_0.cwa.RData.Saturday.10-34.MASKED.csv,0.34,1.01,nparactformat_1002233_90001_0_0.cwa.RData.Saturday.10-34.IMPUTED.csv,0.42,1.24,10-34,Saturday
0.55,1.25,nparactformat_1002233_90001_0_0.cwa.RData.Saturday.12-14.MASKED.csv,0.55,1.23,nparactformat_1002233_90001_0_0.cwa.RData.Saturday.12-14.IMPUTED.csv,0.55,1.25,12-14,Saturday
0.55,1.25,nparactformat_1002233_90001_0_0.cwa.RData.Saturday.14-16.MASKED.csv,0.54,1.22,nparactformat_1002233_90001_0_0.cwa.RData.Saturday.14-16.IMPUTED.csv,0.55,1.24,14-16,Saturday
0.55,1.25,nparactformat_1002233_90001_0_0.cwa.RData.Saturday.14-18.MASKED.csv,0.54,1.19,nparactformat_1002233_90001_0_0.cwa.RData.Saturday.14-18.IMPUTED.csv,0.55,1.25,14-18,Saturday
0.55,1.25,nparactformat_1002233_90001_0_0.cwa.RData.Saturday.16-18.MASKED.csv,0.55,1.23,nparactformat_1002233_90001_0_0.cwa.RData.Saturday.16-18.IMPUTED.csv,0.55,1.24,16-18,Saturday
0.55,1.25,nparactformat_1002233_90001_0_0.cwa.RData.Saturday.16-22.MASKED.csv,0.54,1.18,nparactformat_1002233_90001_0_0.cwa.RData.Saturday.16-22.IMPUTED.csv,0.54,1.22,16-22,Saturday
0.55,1.25,nparactformat_1002233_90001_0_0.cwa.RData.Saturday.18-20.MASKED.csv,0.56,1.23,nparactformat_1002233_90001_0_0.cwa.RData.Saturday.18-20.IMPUTED.csv,0.52,1.26,18-20,Saturday
0.55,1.25,nparactformat_1002233_90001_0_0.cwa.RData.Saturday.18-22.MASKED.csv,0.54,1.2,nparactformat_1002233_90001_0_0.cwa.RData.Saturday.18-22.IMPUTED.csv,0.52,1.24,18-22,Saturday
0.55,1.25,nparactformat_1002233_90001_0_0.cwa.RData.Saturday.22-10.MASKED.csv,0.37,1.15,nparactformat_1002233_90001_0_0.cwa.RData.Saturday.22-10.IMPUTED.csv,0.51,1.31,22-10,Saturday
0.55,1.25,nparactformat_1002233_90001_0_0.cwa.RData.Wednesday.10-12.MASKED.csv,0.55,1.22,nparactformat_1002233_90001_0_0.cwa.RData.Wednesday.10-12.IMPUTED.csv,0.55,1.23,10-12,Wednesday
0.55,1.25,nparactformat_1002233_90001_0_0.cwa.RData.Wednesday.10-14.MASKED.csv,0.55,1.2,nparactformat_1002233_90001_0_0.cwa.RData.Wednesday.10-14.IMPUTED.csv,0.56,1.21,10-14,Wednesday
0.55,1.25,nparactformat_1002233_90001_0_0.cwa.RData.Wednesday.10-16.MASKED.csv,0.56,1.14,nparactformat_1002233_90001_0_0.cwa.RData.Wednesday.10-16.IMPUTED.csv,0.56,1.16,10-16,Wednesday
0.55,1.25,nparactformat_1002233_90001_0_0.cwa.RData.Wednesday.10-34.MASKED.csv,0.35,0.86,nparactformat_1002233_90001_0_0.cwa.RData.Wednesday.10-34.IMPUTED.csv,0.38,0.92,10-34,Wednesday
0.55,1.25,nparactformat_1002233_90001_0_0.cwa.RData.Wednesday.12-14.MASKED.csv,0.56,1.23,nparactformat_1002233_90001_0_0.cwa.RData.Wednesday.12-14.IMPUTED.csv,0.54,1.23,12-14,Wednesday
0.55,1.25,nparactformat_1002233_90001_0_0.cwa.RData.Wednesday.14-16.MASKED.csv,0.56,1.21,nparactformat_1002233_90001_0_0.cwa.RData.Wednesday.14-16.IMPUTED.csv,0.55,1.25,14-16,Wednesday
0.55,1.25,nparactformat_1002233_90001_0_0.cwa.RData.Wednesday.14-18.MASKED.csv,0.56,1.19,nparactformat_1002233_90001_0_0.cwa.RData.Wednesday.14-18.IMPUTED.csv,0.53,1.21,14-18,Wednesday
0.55,1.25,nparactformat_1002233_90001_0_0.cwa.RData.Wednesday.16-18.MASKED.csv,0.56,1.25,nparactformat_1002233_90001_0_0.cwa.RData.Wednesday.16-18.IMPUTED.csv,0.56,1.25,16-18,Wednesday
0.55,1.25,nparactformat_1002233_90001_0_0.cwa.RData.Wednesday.16-22.MASKED.csv,0.55,1.19,nparactformat_1002233_90001_0_0.cwa.RData.Wednesday.16-22.IMPUTED.csv,0.55,1.18,16-22,Wednesday
0.55,1.25,nparactformat_1002233_90001_0_0.cwa.RData.Wednesday.18-20.MASKED.csv,0.56,1.24,nparactformat_1002233_90001_0_0.cwa.RData.Wednesday.18-20.IMPUTED.csv,0.54,1.25,18-20,Wednesday
0.55,1.25,nparactformat_1002233_90001_0_0.cwa.RData.Wednesday.18-22.MASKED.csv,0.55,1.21,nparactformat_1002233_90001_0_0.cwa.RData.Wednesday.18-22.IMPUTED.csv,0.53,1.24,18-22,Wednesday
0.55,1.25,nparactformat_1002233_90001_0_0.cwa.RData.Wednesday.22-10.MASKED.csv,0.36,1.03,nparactformat_1002233_90001_0_0.cwa.RData.Wednesday.22-10.IMPUTED.csv,0.48,1.2,22-10,Wednesday
0.32,2.43,nparactformat_1002298_90001_0_0.cwa.RData.Saturday.10-12.MASKED.csv,0.32,2.43,nparactformat_1002298_90001_0_0.cwa.RData.Saturday.10-12.IMPUTED.csv,0.32,2.43,10-12,Saturday
0.32,2.43,nparactformat_1002298_90001_0_0.cwa.RData.Saturday.10-14.MASKED.csv,0.31,2.43,nparactformat_1002298_90001_0_0.cwa.RData.Saturday.10-14.IMPUTED.csv,0.32,2.43,10-14,Saturday
0.32,2.43,nparactformat_1002298_90001_0_0.cwa.RData.Saturday.10-16.MASKED.csv,0.31,2.44,nparactformat_1002298_90001_0_0.cwa.RData.Saturday.10-16.IMPUTED.csv,0.31,2.44,10-16,Saturday
0.32,2.43,nparactformat_1002298_90001_0_0.cwa.RData.Saturday.10-34.MASKED.csv,0.22,2.46,nparactformat_1002298_90001_0_0.cwa.RData.Saturday.10-34.IMPUTED.csv,0.22,2.47,10-34,Saturday
0.32,2.43,nparactformat_1002298_90001_0_0.cwa.RData.Saturday.12-14.MASKED.csv,0.31,2.43,nparactformat_1002298_90001_0_0.cwa.RData.Saturday.12-14.IMPUTED.csv,0.32,2.43,12-14,Saturday
0.32,2.43,nparactformat_1002298_90001_0_0.cwa.RData.Saturday.14-16.MASKED.csv,0.31,2.43,nparactformat_1002298_90001_0_0.cwa.RData.Saturday.14-16.IMPUTED.csv,0.32,2.43,14-16,Saturday
0.32,2.43,nparactformat_1002298_90001_0_0.cwa.RData.Saturday.14-18.MASKED.csv,0.31,2.44,nparactformat_1002298_90001_0_0.cwa.RData.Saturday.14-18.IMPUTED.csv,0.32,2.42,14-18,Saturday
0.32,2.43,nparactformat_1002298_90001_0_0.cwa.RData.Saturday.16-18.MASKED.csv,0.32,2.43,nparactformat_1002298_90001_0_0.cwa.RData.Saturday.16-18.IMPUTED.csv,0.32,2.43,16-18,Saturday
0.32,2.43,nparactformat_1002298_90001_0_0.cwa.RData.Saturday.16-22.MASKED.csv,0.31,2.44,nparactformat_1002298_90001_0_0.cwa.RData.Saturday.16-22.IMPUTED.csv,0.31,2.44,16-22,Saturday
0.32,2.43,nparactformat_1002298_90001_0_0.cwa.RData.Saturday.18-20.MASKED.csv,0.31,2.43,nparactformat_1002298_90001_0_0.cwa.RData.Saturday.18-20.IMPUTED.csv,0.32,2.42,18-20,Saturday
0.32,2.43,nparactformat_1002298_90001_0_0.cwa.RData.Saturday.18-22.MASKED.csv,0.31,2.43,nparactformat_1002298_90001_0_0.cwa.RData.Saturday.18-22.IMPUTED.csv,0.32,2.42,18-22,Saturday
0.32,2.43,nparactformat_1002298_90001_0_0.cwa.RData.Saturday.22-10.MASKED.csv,0.25,2.45,nparactformat_1002298_90001_0_0.cwa.RData.Saturday.22-10.IMPUTED.csv,0.17,2.26,22-10,Saturday
0.32,2.43,nparactformat_1002298_90001_0_0.cwa.RData.Wednesday.10-12.MASKED.csv,0.32,2.43,nparactformat_1002298_90001_0_0.cwa.RData.Wednesday.10-12.IMPUTED.csv,0.32,2.42,10-12,Wednesday
0.32,2.43,nparactformat_1002298_90001_0_0.cwa.RData.Wednesday.10-14.MASKED.csv,0.31,2.44,nparactformat_1002298_90001_0_0.cwa.RData.Wednesday.10-14.IMPUTED.csv,0.32,2.42,10-14,Wednesday
